,start_time,end_time,wav_file,emotion,val,act,dom
1414,200.94,207.645,Ses01M_script01_3_F016,hap,4.5,3.0,2.5
1415,215.88,221.43,Ses01M_script01_3_F017,xxx,4.0,2.0,2.0
1416,225.02,227.3023,Ses01M_script01_3_F018,sad,2.5,1.5,1.5
1417,231.36,235.205,Ses01M_script01_3_F019,sad,3.0,3.0,2.0
1418,236.99,243.44,Ses01M_script01_3_F020,xxx,2.5,2.5,2.0
1419,253.41,256.4398,Ses01M_script01_3_F021,sad,2.5,1.5,2.5
1420,265.5717,269.08,Ses01M_script01_3_F022,sad,2.5,1.5,2.5
1421,277.23,279.39,Ses01M_script01_3_F023,sad,2.5,2.0,1.5
1422,285.51,288.34,Ses01M_script01_3_F024,sad,2.5,1.5,2.0
1423,290.5787,293.79,Ses01M_script01_3_F025,sad,2.0,1.5,2.0
1424,455.26,458.74,Ses01M_script01_3_F026,sad,2.5,2.0,2.0
1425,464.0599,472.87,Ses01M_script01_3_F027,xxx,2.5,3.0,3.5
1426,473.5225,480.15,Ses01M_script01_3_F028,xxx,2.5,3.0,3.0
1427,481.65,495.67,Ses01M_script01_3_F029,xxx,2.5,3.0,3.0
1428,510.69,513.8625,Ses01M_script01_3_F030,hap,4.0,2.0,2.0
1429,11.86,15.1286,Ses01M_script01_3_M000,hap,4.0,2.0,1.5
1430,28.1,30.585,Ses01M_script01_3_M001,hap,3.5,3.0,1.5
1431,38.46,41.3299,Ses01M_script01_3_M002,sad,2.5,3.0,1.5
1432,44.17,46.065,Ses01M_script01_3_M003,xxx,4.0,2.0,2.0
1433,51.059,53.27,Ses01M_script01_3_M004,neu,3.5,2.0,1.5
1434,63.71,77.5575,Ses01M_script01_3_M005,xxx,4.0,2.5,1.5
1435,79.41,81.1172,Ses01M_script01_3_M006,neu,4.0,3.0,2.0
1436,85.7,88.358,Ses01M_script01_3_M007,neu,3.5,2.0,1.5
1437,88.72,102.15,Ses01M_script01_3_M008,xxx,3.0,3.0,1.5
1438,111.9467,120.1828,Ses01M_script01_3_M009,hap,3.5,3.5,2.5
1439,122.3,126.075,Ses01M_script01_3_M010,xxx,4.5,3.0,2.5
1440,126.59,130.94,Ses01M_script01_3_M011,xxx,3.5,2.5,2.0
1441,132.78,147.95,Ses01M_script01_3_M012,xxx,3.5,3.5,1.5
1442,156.22,161.5,Ses01M_script01_3_M013,xxx,3.0,3.0,2.0
1443,165.6682,167.93,Ses01M_script01_3_M014,neu,3.0,2.5,2.0
1444,171.1174,174.59,Ses01M_script01_3_M015,xxx,4.5,3.5,2.0
1445,175.33,178.07,Ses01M_script01_3_M016,exc,4.5,3.5,2.0
1446,184.65,194.6563,Ses01M_script01_3_M017,xxx,4.5,3.0,2.5
1447,197.0,201.86,Ses01M_script01_3_M018,exc,5.0,3.5,2.5
1448,207.18,210.04,Ses01M_script01_3_M019,hap,4.5,2.0,2.5
1449,228.28,232.23,Ses01M_script01_3_M020,sad,3.0,3.5,2.0
1450,234.59,238.48,Ses01M_script01_3_M021,sad,2.0,2.5,2.0
1451,244.14,252.92,Ses01M_script01_3_M022,sad,2.0,2.0,2.0
1452,256.1412,259.1271,Ses01M_script01_3_M023,sad,2.0,2.5,2.5
1453,259.351,263.97,Ses01M_script01_3_M024,sad,2.0,3.0,2.0
1454,272.34,277.8637,Ses01M_script01_3_M025,sad,2.0,1.5,2.0
1455,281.14,283.91,Ses01M_script01_3_M026,sad,2.0,1.5,1.0
1456,288.18,291.03,Ses01M_script01_3_M027,sad,2.0,1.5,1.5
1457,293.6392,307.49,Ses01M_script01_3_M028,sad,1.5,2.0,1.5
1458,307.7375,320.03,Ses01M_script01_3_M029,sad,1.5,2.5,1.5
1459,320.1175,326.5,Ses01M_script01_3_M030,sad,1.5,2.0,2.0
1460,327.37,337.86,Ses01M_script01_3_M031,sad,2.0,2.5,2.5
1461,339.871,363.73,Ses01M_script01_3_M032,sad,1.5,2.0,1.0
1462,363.865,373.32,Ses01M_script01_3_M033,sad,1.5,2.0,2.5
1463,374.5675,388.8175,Ses01M_script01_3_M034,sad,1.5,2.5,2.0
1464,389.0888,397.095,Ses01M_script01_3_M035,sad,1.5,2.5,1.0
1465,397.3498,405.69,Ses01M_script01_3_M036,sad,1.5,3.0,1.5
1466,406.2,414.26,Ses01M_script01_3_M037,sad,1.5,3.5,2.5
1467,417.29,430.76,Ses01M_script01_3_M038,sad,1.5,2.5,1.5
1468,431.0408,439.07,Ses01M_script01_3_M039,sad,1.5,3.5,2.5
1469,439.48,449.91,Ses01M_script01_3_M040,sad,1.5,2.5,2.5
1470,460.4,463.85,Ses01M_script01_3_M041,sad,2.0,1.5,2.0
1471,499.46,502.27,Ses01M_script01_3_M042,xxx,3.5,2.0,2.0
1472,507.77,511.4612,Ses01M_script01_3_M043,hap,4.0,2.5,2.5
1473,18.9629,20.82,Ses01M_script02_1_F000,xxx,3.0,3.0,3.0
1474,30.32,32.05,Ses01M_script02_1_F001,fru,1.5,3.5,3.5
1475,58.04,60.01,Ses01M_script02_1_F002,sur,2.0,2.5,3.5
1476,63.13,65.78,Ses01M_script02_1_F003,xxx,2.0,3.0,4.0
1477,67.02,69.82,Ses01M_script02_1_F004,xxx,2.0,3.5,4.0
1478,70.69,75.38,Ses01M_script02_1_F005,ang,1.5,4.0,4.0
1479,96.27,98.1135,Ses01M_script02_1_F006,xxx,3.0,2.0,2.5
1480,101.33,102.61,Ses01M_script02_1_F007,neu,3.0,2.0,2.5
1481,128.555,130.3,Ses01M_script02_1_F008,neu,3.0,2.0,2.5
1482,153.51,155.79,Ses01M_script02_1_F009,hap,3.5,3.0,2.5
1483,161.6249,163.5475,Ses01M_script02_1_F010,fru,2.5,2.5,3.0
1484,165.8,168.635,Ses01M_script02_1_F011,fru,2.5,3.0,3.5
1485,174.7,176.8514,Ses01M_script02_1_F012,fru,2.0,3.0,3.5
1486,177.96,180.15,Ses01M_script02_1_F013,fru,2.0,3.5,4.0
1487,182.11,184.41,Ses01M_script02_1_F014,ang,1.5,4.0,3.0
1488,193.62,195.95,Ses01M_script02_1_F015,xxx,2.5,2.5,3.0
1489,196.48,199.89,Ses01M_script02_1_F016,xxx,2.0,2.5,3.5
1490,215.1712,224.18,Ses01M_script02_1_F017,ang,2.0,4.0,4.0
1491,237.74,248.4,Ses01M_script02_1_F018,fru,2.0,3.0,4.0
1492,248.99,251.1912,Ses01M_script02_1_F019,fru,2.0,3.5,3.5
1493,273.98,276.1435,Ses01M_script02_1_F020,fru,2.0,2.5,2.5
1494,276.94,278.44,Ses01M_script02_1_F021,ang,2.0,3.5,4.5
1495,304.42,318.4303,Ses01M_script02_1_F022,ang,1.5,3.5,4.0
1496,319.61,321.82,Ses01M_script02_1_F023,ang,2.0,2.5,3.5
1497,402.01,405.04,Ses01M_script02_1_F024,xxx,3.0,1.5,2.5
1498,3.3988,8.55,Ses01M_script02_1_M000,exc,4.0,4.0,3.5
1499,9.0475,21.05,Ses01M_script02_1_M001,exc,4.5,4.5,4.0
1500,21.1025,26.03,Ses01M_script02_1_M002,exc,4.5,5.0,4.5
1501,26.9072,30.67,Ses01M_script02_1_M003,xxx,2.0,3.5,3.0
1502,31.79,41.7119,Ses01M_script02_1_M004,exc,3.0,4.0,3.5
1503,41.8225,52.565,Ses01M_script02_1_M005,exc,4.0,4.0,3.5
1504,52.6225,58.5575,Ses01M_script02_1_M006,xxx,3.0,3.0,3.5
1505,59.45,63.6475,Ses01M_script02_1_M007,neu,2.5,3.0,3.0
1506,65.72,67.57,Ses01M_script02_1_M008,xxx,3.0,3.5,2.5
1507,69.41,71.28,Ses01M_script02_1_M009,neu,3.0,3.0,2.5
1508,74.89,81.73,Ses01M_script02_1_M010,neu,3.0,3.5,3.0
1509,82.2739,87.475,Ses01M_script02_1_M011,neu,2.5,3.5,3.0
1510,88.32,96.82,Ses01M_script02_1_M012,xxx,3.0,3.5,3.0
1511,97.9122,105.13,Ses01M_script02_1_M013,xxx,2.5,3.5,3.0
1512,107.27,124.69,Ses01M_script02_1_M014,exc,3.0,4.5,3.0
1513,125.1356,128.46,Ses01M_script02_1_M015,xxx,3.0,3.5,3.5
1514,134.91,138.43,Ses01M_script02_1_M016,exc,4.0,3.5,4.0
1515,138.49,142.91,Ses01M_script02_1_M017,exc,4.5,4.0,3.5
1516,155.54,158.35,Ses01M_script02_1_M018,xxx,4.0,3.5,3.0
1517,158.38,161.675,Ses01M_script02_1_M019,xxx,4.0,3.5,3.0
1518,163.6278,166.51,Ses01M_script02_1_M020,fru,2.5,3.5,4.0
1519,168.02,175.22,Ses01M_script02_1_M021,fru,2.0,3.5,3.0
1520,176.49,178.1775,Ses01M_script02_1_M022,neu,3.0,3.5,3.0
1521,179.8,182.6525,Ses01M_script02_1_M023,neu,3.0,3.5,2.5
1522,183.82,191.96,Ses01M_script02_1_M024,fru,3.0,4.0,4.0
1523,192.12,194.0925,Ses01M_script02_1_M025,xxx,2.5,3.0,2.0
1524,195.3,197.14,Ses01M_script02_1_M026,fru,2.0,2.5,2.5
1525,200.4,205.8,Ses01M_script02_1_M027,fru,2.5,3.5,3.0
1526,205.8575,215.6599,Ses01M_script02_1_M028,ang,2.5,4.0,3.5
1527,223.594,238.3125,Ses01M_script02_1_M029,xxx,3.0,4.0,4.0
1528,247.92,249.52,Ses01M_script02_1_M030,neu,2.5,3.5,2.5
1529,250.59,266.32,Ses01M_script02_1_M031,exc,3.0,3.5,3.5
1530,266.4,274.4825,Ses01M_script02_1_M032,exc,2.5,3.5,4.0
1531,275.5,277.3075,Ses01M_script02_1_M033,xxx,3.0,3.0,3.0
1532,279.69,282.81,Ses01M_script02_1_M034,fru,3.0,2.0,2.5
1533,289.53,296.9725,Ses01M_script02_1_M035,fru,2.5,4.0,2.5
1534,297.08,305.09,Ses01M_script02_1_M036,fru,3.0,3.5,3.5
1535,317.78,320.0133,Ses01M_script02_1_M037,neu,3.0,3.5,3.0
1536,321.24,325.91,Ses01M_script02_1_M038,xxx,2.5,3.5,3.5
1537,326.882,338.75,Ses01M_script02_1_M039,neu,2.5,3.5,4.0
1538,338.9269,347.0862,Ses01M_script02_1_M040,exc,3.0,2.5,3.5
1539,347.115,355.96,Ses01M_script02_1_M041,exc,3.0,3.5,4.0
1540,356.01,367.214,Ses01M_script02_1_M042,exc,3.0,4.0,4.0
1541,367.32,375.7175,Ses01M_script02_1_M043,exc,3.5,3.5,4.5
1542,375.8875,383.54,Ses01M_script02_1_M044,exc,3.0,4.0,4.0
1543,383.78,391.47,Ses01M_script02_1_M045,exc,3.5,3.5,4.0
1544,393.63,401.8275,Ses01M_script02_1_M046,exc,4.5,4.5,4.0
1545,21.0588,23.3952,Ses01M_script02_2_F000,neu,4.0,2.0,2.5
1546,27.58,29.9072,Ses01M_script02_2_F001,xxx,3.0,3.0,3.0
1547,31.34,34.32,Ses01M_script02_2_F002,fru,2.5,3.0,2.5
1548,40.72,43.2,Ses01M_script02_2_F003,fru,2.0,3.5,3.0
1549,43.23,48.3982,Ses01M_script02_2_F004,xxx,2.5,3.5,3.0
1550,51.57,53.81,Ses01M_script02_2_F005,fru,2.5,2.5,2.5
1551,53.86,60.2968,Ses01M_script02_2_F006,fru,2.5,3.0,2.5
1552,60.36,65.64,Ses01M_script02_2_F007,fru,2.5,3.0,2.5
1553,65.69,68.7785,Ses01M_script02_2_F008,fru,2.5,2.5,2.5
1554,73.04,76.81,Ses01M_script02_2_F009,fru,2.5,3.5,3.0
1555,84.355,91.7025,Ses01M_script02_2_F010,ang,1.5,4.5,4.0
1556,93.13,98.07,Ses01M_script02_2_F011,ang,1.5,3.5,3.0
1557,104.1425,109.02,Ses01M_script02_2_F012,fru,2.0,3.5,3.5
1558,109.27,113.8,Ses01M_script02_2_F013,ang,1.5,4.5,3.5
1559,116.13,119.38,Ses01M_script02_2_F014,ang,2.0,4.0,3.5
1560,121.2775,125.9375,Ses01M_script02_2_F015,ang,2.0,4.5,3.5
1561,126.0225,137.51,Ses01M_script02_2_F016,ang,1.5,4.0,4.0
1562,141.9575,145.1545,Ses01M_script02_2_F017,fru,2.0,4.0,3.5
1563,146.84,157.24,Ses01M_script02_2_F018,xxx,1.5,4.0,2.5
1564,189.07,197.91,Ses01M_script02_2_F019,neu,2.0,2.0,2.0
1565,198.025,208.16,Ses01M_script02_2_F020,xxx,2.5,2.0,2.0
1566,208.73,221.17,Ses01M_script02_2_F021,xxx,2.5,2.0,2.0
1567,222.6559,232.4642,Ses01M_script02_2_F022,sad,3.0,2.5,2.5
1568,235.34,241.2075,Ses01M_script02_2_F023,xxx,3.5,2.0,2.0
1569,258.56,265.2255,Ses01M_script02_2_F024,sad,2.5,1.5,2.0
1570,273.3052,275.4759,Ses01M_script02_2_F025,sad,2.5,2.0,2.0
1571,276.66,278.5712,Ses01M_script02_2_F026,sad,2.5,1.5,2.0
1572,281.5975,283.44,Ses01M_script02_2_F027,xxx,2.5,2.0,2.0
1573,298.46,300.34,Ses01M_script02_2_F028,fru,2.0,3.0,2.5
1574,301.03,302.5,Ses01M_script02_2_F029,fru,2.0,3.5,2.5
1575,307.74,311.3225,Ses01M_script02_2_F030,ang,2.0,3.5,3.0
1576,359.5296,364.6775,Ses01M_script02_2_F031,ang,2.0,3.5,3.0
1577,365.545,372.6025,Ses01M_script02_2_F032,ang,2.0,3.5,2.5
1578,373.8803,378.52,Ses01M_script02_2_F033,sad,2.0,3.5,2.0
1579,382.45,394.05,Ses01M_script02_2_F034,sad,2.0,2.0,2.0
1580,397.6774,403.38,Ses01M_script02_2_F035,sad,2.0,2.5,1.5
1581,403.7875,412.08,Ses01M_script02_2_F036,sad,2.0,2.5,2.0
1582,417.355,419.355,Ses01M_script02_2_F037,sad,2.0,1.5,1.5
1583,427.3434,435.48,Ses01M_script02_2_F038,sur,3.0,3.5,2.5
1584,437.5175,442.3,Ses01M_script02_2_F039,sur,2.5,3.5,3.5
1585,443.101,453.72,Ses01M_script02_2_F040,sad,2.5,2.5,2.0
1586,465.88,472.4052,Ses01M_script02_2_F041,xxx,2.5,1.5,2.0
1587,483.0575,490.66,Ses01M_script02_2_F042,xxx,4.0,2.0,2.0
1588,493.9915,498.425,Ses01M_script02_2_F043,xxx,4.0,3.5,2.5
1589,498.9575,503.29,Ses01M_script02_2_F044,hap,4.0,2.5,2.5
1590,513.809,521.44,Ses01M_script02_2_F045,hap,4.0,2.0,2.0
1591,523.71,526.5919,Ses01M_script02_2_F046,sad,3.5,2.0,2.0
1592,535.9982,539.3749,Ses01M_script02_2_F047,neu,4.0,2.5,2.5
1593,1.85,6.5924,Ses01M_script02_2_M000,xxx,3.0,3.5,2.5
1594,6.89,15.1948,Ses01M_script02_2_M001,exc,4.0,4.0,2.5
1595,15.9987,21.26,Ses01M_script02_2_M002,exc,4.0,3.5,2.5
1596,23.48,27.71,Ses01M_script02_2_M003,exc,4.5,3.0,2.0
1597,29.465,31.7161,Ses01M_script02_2_M004,xxx,4.0,2.5,2.0
1598,35.15,41.26,Ses01M_script02_2_M005,xxx,3.0,3.0,3.0
1599,48.961,52.06,Ses01M_script02_2_M006,fru,2.5,3.0,2.5
1600,70.2257,73.36,Ses01M_script02_2_M007,xxx,2.5,2.5,2.0
1601,79.84,84.93,Ses01M_script02_2_M008,neu,2.5,2.5,1.5
1602,90.985,93.79,Ses01M_script02_2_M009,xxx,2.5,3.5,2.5
1603,97.97,104.61,Ses01M_script02_2_M010,fru,2.0,3.5,3.0
1604,104.61,107.08,Ses01M_script02_2_M011,xxx,2.0,3.5,2.5
1605,108.3575,109.8025,Ses01M_script02_2_M012,fru,2.0,3.5,3.0
1606,114.1,116.52,Ses01M_script02_2_M013,neu,2.5,2.0,2.0
1607,118.7775,123.125,Ses01M_script02_2_M014,fru,2.5,3.0,3.0
1608,137.4365,140.3043,Ses01M_script02_2_M015,fru,2.5,1.0,2.0
1609,140.3043,143.4071,Ses01M_script02_2_M016,fru,2.5,2.5,2.0
1610,144.5525,147.0975,Ses01M_script02_2_M017,fru,2.0,2.5,2.5
1611,158.02,166.1675,Ses01M_script02_2_M018,fru,2.5,2.0,2.5
1612,166.36,174.7925,Ses01M_script02_2_M019,neu,3.0,2.5,2.5
1613,174.885,184.7175,Ses01M_script02_2_M020,neu,2.5,2.5,2.5
1614,184.83,189.5425,Ses01M_script02_2_M021,neu,2.5,2.5,2.5
1615,232.3838,235.85,Ses01M_script02_2_M022,neu,3.5,3.0,2.5
1616,241.59,255.455,Ses01M_script02_2_M023,neu,3.0,2.0,2.5
1617,255.51,259.0275,Ses01M_script02_2_M024,xxx,3.0,2.5,2.5
1618,265.38,269.6874,Ses01M_script02_2_M025,neu,3.0,2.0,1.5
1619,270.612,273.1525,Ses01M_script02_2_M026,xxx,3.5,2.0,1.5
1620,274.91,277.72,Ses01M_script02_2_M027,neu,3.0,2.5,2.0
1621,279.5359,282.4301,Ses01M_script02_2_M028,neu,3.0,2.0,1.5
1622,283.5959,288.0578,Ses01M_script02_2_M029,neu,2.5,2.0,2.0
1623,289.3844,293.8865,Ses01M_script02_2_M030,neu,2.5,2.0,1.5
1624,294.0375,299.4,Ses01M_script02_2_M031,fru,2.0,2.5,2.0
1625,299.95,301.69,Ses01M_script02_2_M032,fru,2.5,3.0,2.0
1626,301.98,308.74,Ses01M_script02_2_M033,ang,1.5,4.0,3.5
1627,310.3372,312.7253,Ses01M_script02_2_M034,fru,2.0,4.5,3.5
1628,312.7253,327.0096,Ses01M_script02_2_M035,ang,1.5,4.0,3.5
1629,327.35,337.2525,Ses01M_script02_2_M036,xxx,1.5,3.0,2.5
1630,337.3025,352.1575,Ses01M_script02_2_M037,sad,1.5,3.5,2.5
1631,352.7475,359.8914,Ses01M_script02_2_M038,sad,1.5,3.0,3.0
1632,364.565,365.95,Ses01M_script02_2_M039,neu,2.0,2.0,2.0
1633,372.415,374.07,Ses01M_script02_2_M040,neu,2.0,1.5,1.0
1634,378.503,381.51,Ses01M_script02_2_M041,sad,2.5,2.0,2.0
1635,394.55,397.9186,Ses01M_script02_2_M042,sad,2.0,1.5,2.5
1636,413.9173,418.25,Ses01M_script02_2_M043,sad,1.5,1.5,2.0
1637,419.26,425.97,Ses01M_script02_2_M044,sad,1.5,1.5,1.5
1638,435.7448,437.625,Ses01M_script02_2_M045,sad,1.5,1.5,1.5
1639,454.7986,463.23,Ses01M_script02_2_M046,xxx,2.5,2.0,2.5
1640,472.2846,478.62,Ses01M_script02_2_M047,xxx,3.5,2.5,2.5
1641,479.882,484.1975,Ses01M_script02_2_M048,xxx,4.0,2.5,2.0
1642,490.98,494.4875,Ses01M_script02_2_M049,hap,4.0,2.5,2.5
1643,497.8775,500.04,Ses01M_script02_2_M050,neu,3.0,2.5,1.5
1644,509.1461,513.84,Ses01M_script02_2_M051,neu,4.5,4.5,1.0
1645,525.275,528.0391,Ses01M_script02_2_M052,hap,5.0,4.0,1.5
1646,528.9636,535.2345,Ses01M_script02_2_M053,hap,5.0,4.5,1.5
1647,539.5758,542.2691,Ses01M_script02_2_M054,neu,5.0,5.0,1.5
1648,7.3698,9.425,Ses01M_script03_1_F000,xxx,2.5,4.0,1.0
1649,11.135,15.2126,Ses01M_script03_1_F001,fea,2.5,3.0,2.0
1650,16.38,19.74,Ses01M_script03_1_F002,fea,2.5,3.5,1.0
1651,23.77,26.608,Ses01M_script03_1_F003,hap,4.0,2.5,3.0
1652,28.17,30.79,Ses01M_script03_1_F004,hap,4.5,3.0,3.0
1653,44.28,49.63,Ses01M_script03_1_F005,xxx,4.5,4.5,3.0
1654,49.78,51.3325,Ses01M_script03_1_F006,xxx,4.5,3.5,3.0
1655,52.01,53.2,Ses01M_script03_1_F007,exc,4.0,2.5,2.0
1656,54.42,56.95,Ses01M_script03_1_F008,hap,4.0,2.5,3.0
1657,57.1675,61.05,Ses01M_script03_1_F009,hap,4.0,2.5,2.5
1658,61.14,62.5,Ses01M_script03_1_F010,hap,4.5,2.0,2.0
1659,63.47,64.7675,Ses01M_script03_1_F011,hap,4.0,2.0,2.0
1660,69.39,72.7,Ses01M_script03_1_F012,xxx,3.5,3.0,2.5
1661,74.09,77.5175,Ses01M_script03_1_F013,xxx,3.5,3.0,3.0
1662,80.03,82.8964,Ses01M_script03_1_F014,hap,4.0,2.5,2.5
1663,86.99,90.76,Ses01M_script03_1_F015,hap,4.5,4.0,2.5
1664,92.91,94.91,Ses01M_script03_1_F016,xxx,3.5,3.0,3.0
1665,104.83,108.76,Ses01M_script03_1_F017,hap,4.0,3.0,2.5
1666,111.5526,117.7531,Ses01M_script03_1_F018,hap,4.0,3.0,2.5
1667,119.15,122.5384,Ses01M_script03_1_F019,hap,4.5,2.5,2.0
1668,126.9325,130.2975,Ses01M_script03_1_F020,xxx,4.0,3.0,2.0
1669,133.95,137.04,Ses01M_script03_1_F021,hap,3.0,3.5,3.0
1670,137.04,139.53,Ses01M_script03_1_F022,xxx,2.5,2.5,2.0
1671,142.61,145.6086,Ses01M_script03_1_F023,xxx,2.0,3.5,3.5
1672,152.6656,155.35,Ses01M_script03_1_F024,hap,4.0,3.5,3.0
1673,157.56,158.925,Ses01M_script03_1_F025,xxx,3.0,3.0,2.0
1674,172.1422,175.0655,Ses01M_script03_1_F026,xxx,4.0,3.0,0.5
1675,180.62,185.41,Ses01M_script03_1_F027,xxx,4.5,3.5,3.0
1676,205.55,208.15,Ses01M_script03_1_F028,xxx,4.0,3.5,2.5
1677,208.17,215.0,Ses01M_script03_1_F029,xxx,4.0,3.0,3.0
1678,222.9,226.05,Ses01M_script03_1_F030,hap,4.0,2.5,2.0
1679,229.53,235.78,Ses01M_script03_1_F031,exc,5.0,4.5,3.0
1680,236.02,242.5,Ses01M_script03_1_F032,xxx,4.0,4.0,3.0
1681,245.26,248.5425,Ses01M_script03_1_F033,xxx,3.5,2.0,2.0
1682,251.41,254.5525,Ses01M_script03_1_F034,hap,4.0,3.0,2.5
1683,256.08,260.4,Ses01M_script03_1_F035,xxx,4.0,3.0,2.5
1684,263.07,267.82,Ses01M_script03_1_F036,hap,4.5,4.0,3.0
1685,267.84,272.53,Ses01M_script03_1_F037,hap,5.0,4.5,3.0
1686,276.24,279.01,Ses01M_script03_1_F038,hap,4.0,3.5,2.5
1687,280.94,283.8275,Ses01M_script03_1_F039,hap,4.0,4.0,2.0
1688,285.09,287.84,Ses01M_script03_1_F040,hap,4.0,2.0,2.5
1689,295.4999,300.3411,Ses01M_script03_1_F041,exc,3.5,3.0,2.0
1690,5.82,7.6225,Ses01M_script03_1_M000,fea,3.0,2.5,1.5
1691,9.21,11.55,Ses01M_script03_1_M001,fea,3.0,2.0,1.0
1692,14.7657,16.8575,Ses01M_script03_1_M002,xxx,2.5,3.0,2.0
1693,20.2958,24.1903,Ses01M_script03_1_M003,fea,4.0,3.5,1.5
1694,26.23,28.68,Ses01M_script03_1_M004,hap,4.0,3.5,2.5
1695,30.14,40.5172,Ses01M_script03_1_M005,xxx,3.5,3.5,1.0
1696,40.6661,42.96,Ses01M_script03_1_M006,xxx,4.5,3.0,2.5
1697,48.8478,50.445,Ses01M_script03_1_M007,xxx,4.0,3.5,2.0
1698,51.1167,52.3,Ses01M_script03_1_M008,xxx,4.5,3.0,2.0
1699,52.43,55.41,Ses01M_script03_1_M009,xxx,4.0,3.0,3.0
1700,56.36,58.92,Ses01M_script03_1_M010,hap,4.0,3.0,2.5
1701,60.07,61.4025,Ses01M_script03_1_M011,hap,4.5,2.5,2.0
1702,61.94,63.7624,Ses01M_script03_1_M012,hap,4.0,3.0,2.5
1703,64.32,69.97,Ses01M_script03_1_M013,hap,4.0,3.0,3.0
1704,72.27,74.58,Ses01M_script03_1_M014,sad,2.5,2.0,2.0
1705,77.02,80.82,Ses01M_script03_1_M015,xxx,4.0,2.5,2.5
1706,82.3473,88.4,Ses01M_script03_1_M016,hap,4.5,3.5,2.5
1707,90.09,93.77,Ses01M_script03_1_M017,hap,4.0,2.5,2.5
1708,94.35,99.885,Ses01M_script03_1_M018,xxx,3.5,2.0,3.5
1709,99.915,106.2707,Ses01M_script03_1_M019,hap,4.0,3.0,3.5
1710,108.26,109.4,Ses01M_script03_1_M020,xxx,4.0,2.0,2.0
1711,109.44,112.17,Ses01M_script03_1_M021,hap,4.0,3.0,2.5
1712,117.22,119.81,Ses01M_script03_1_M022,hap,4.5,2.0,1.5
1713,121.81,127.49,Ses01M_script03_1_M023,xxx,4.0,2.0,2.5
1714,129.77,133.26,Ses01M_script03_1_M024,xxx,4.0,2.5,2.5
1715,139.6316,143.12,Ses01M_script03_1_M025,xxx,4.0,3.0,3.0
1716,145.2176,153.2056,Ses01M_script03_1_M026,xxx,3.5,3.0,3.0
1717,154.52,158.095,Ses01M_script03_1_M027,xxx,4.0,2.0,2.5
1718,158.45,172.7567,Ses01M_script03_1_M028,exc,4.0,3.0,3.0
1719,174.5256,177.9,Ses01M_script03_1_M029,exc,4.0,3.0,3.0
1720,177.99,181.61,Ses01M_script03_1_M030,hap,4.0,3.5,2.5
1721,189.3,198.21,Ses01M_script03_1_M031,hap,3.5,2.5,2.5
1722,198.25,206.15,Ses01M_script03_1_M032,xxx,4.0,3.0,2.5
1723,220.43,223.73,Ses01M_script03_1_M033,hap,4.0,2.5,1.5
1724,225.51,230.39,Ses01M_script03_1_M034,xxx,3.5,3.5,3.0
1725,234.28,236.9,Ses01M_script03_1_M035,xxx,2.5,2.5,3.0
1726,241.9859,245.73,Ses01M_script03_1_M036,xxx,3.5,2.0,2.0
1727,247.86,257.25,Ses01M_script03_1_M037,exc,4.0,3.5,2.5
1728,259.67,262.15,Ses01M_script03_1_M038,xxx,3.0,3.5,2.0
1729,271.55,275.88,Ses01M_script03_1_M039,hap,5.0,4.5,2.5
1730,280.09,282.94,Ses01M_script03_1_M040,hap,5.0,2.5,2.0
1731,283.31,285.75,Ses01M_script03_1_M041,hap,4.0,2.0,2.5
1732,289.39,296.0399,Ses01M_script03_1_M042,xxx,4.0,2.5,3.0
1733,9.1274,12.4425,Ses01M_script03_2_F000,xxx,4.0,3.0,3.5
1734,13.14,15.77,Ses01M_script03_2_F001,xxx,4.0,3.0,3.5
1735,22.0335,26.62,Ses01M_script03_2_F002,xxx,4.0,2.5,4.0
1736,29.61,34.19,Ses01M_script03_2_F003,sur,4.5,4.5,4.5
1737,36.62,41.2588,Ses01M_script03_2_F004,xxx,2.0,3.5,4.0
1738,45.45,49.78,Ses01M_script03_2_F005,xxx,2.5,2.5,4.0
1739,53.59,55.883,Ses01M_script03_2_F006,neu,2.5,2.0,3.0
1740,57.3735,63.4867,Ses01M_script03_2_F007,xxx,4.0,3.0,4.0
1741,65.6468,70.4725,Ses01M_script03_2_F008,xxx,2.5,3.5,4.5
1742,73.7041,77.98,Ses01M_script03_2_F009,xxx,2.0,3.0,3.5
1743,83.71,86.14,Ses01M_script03_2_F010,neu,3.0,2.5,3.5
1744,88.63,92.38,Ses01M_script03_2_F011,ang,2.0,2.5,3.5
1745,97.4225,103.9894,Ses01M_script03_2_F012,xxx,2.0,4.0,4.5
1746,111.97,118.07,Ses01M_script03_2_F013,xxx,1.5,3.0,4.0
1747,123.254,126.1575,Ses01M_script03_2_F014,xxx,2.0,3.0,4.0
1748,127.08,129.84,Ses01M_script03_2_F015,ang,1.5,3.5,4.5
1749,137.774,142.4325,Ses01M_script03_2_F016,xxx,2.5,3.0,4.0
1750,145.58,151.59,Ses01M_script03_2_F017,ang,3.0,3.5,4.0
1751,156.53,158.84,Ses01M_script03_2_F018,xxx,2.5,2.5,3.5
1752,160.758,164.32,Ses01M_script03_2_F019,xxx,2.0,3.0,4.0
1753,171.25,177.47,Ses01M_script03_2_F020,xxx,2.0,3.5,4.5
1754,184.18,187.16,Ses01M_script03_2_F021,xxx,2.0,3.0,4.5
